"day","sw_name","percent"
2022-12-22 08:00:00,农化制品II,0.520
2022-12-22 08:00:00,出版II,0.520
2022-12-22 08:00:00,自动化设备II,0.520
2022-12-22 08:00:00,电力II,0.520
2022-12-22 08:00:00,水泥制造II,0.520
2022-12-22 08:00:00,其他电子II,0.520
2022-12-22 08:00:00,燃气II,0.260
2022-12-22 08:00:00,金属非金属新材料II,0.260
2022-12-22 08:00:00,冶钢原料II,0.260
2022-12-22 08:00:00,电池II,0.260
2022-12-22 08:00:00,旅游零售II,0.260
2022-12-22 08:00:00,玻璃制造II,0.260
2022-12-22 08:00:00,专业工程II,0.260
2022-12-22 08:00:00,调味发酵品II,0.260
2022-12-22 08:00:00,工程咨询服务II,0.260
2022-12-22 08:00:00,光学光电子II,0.260
2022-12-22 08:00:00,股份制银行II,0.260
2022-12-22 08:00:00,化学纤维II,0.260
2022-12-22 08:00:00,医药商业II,0.260
2022-12-22 08:00:00,运输设备II,0.260
2022-12-22 08:00:00,游戏II,0.260
2022-12-22 08:00:00,电视广播II,0.260
2022-12-22 08:00:00,房地产服务II,0.260
2022-12-22 08:00:00,电机II,0.260
2022-12-22 08:00:00,普钢II,0.260
2022-12-21 08:00:00,一般零售II,5.88
2022-12-21 08:00:00,化学制药II,5.39
2022-12-21 08:00:00,房地产开发II,4.17
2022-12-21 08:00:00,白酒II,3.19
2022-12-21 08:00:00,服装家纺II,2.94
2022-12-21 08:00:00,家用轻工II,2.94
2022-12-21 08:00:00,休闲食品II,2.70
2022-12-21 08:00:00,化学制品II,2.70
2022-12-21 08:00:00,食品加工II,2.70
2022-12-21 08:00:00,饮料乳品II,2.45
2022-12-21 08:00:00,酒店餐饮II,1.96
2022-12-21 08:00:00,电子制造II,1.72
2022-12-21 08:00:00,化学原料II,1.72
2022-12-21 08:00:00,中药II,1.47
2022-12-21 08:00:00,非白酒II,1.47
2022-12-21 08:00:00,物流II,1.47
2022-12-21 08:00:00,汽车零部件II,1.47
2022-12-21 08:00:00,旅游及景区II,1.47
2022-12-21 08:00:00,数字媒体II,1.47
2022-12-21 08:00:00,航空机场II,1.47
2022-12-21 08:00:00,软件开发II,1.47
2022-12-21 08:00:00,造纸II,1.47
2022-12-21 08:00:00,元件II,1.47
2022-12-21 08:00:00,半导体II,1.47
2022-12-21 08:00:00,农化制品II,1.47
2022-12-21 08:00:00,个护用品II,1.23
2022-12-21 08:00:00,电池II,1.23
2022-12-21 08:00:00,专用设备II,1.23
2022-12-21 08:00:00,铁路公路II,1.23
2022-12-21 08:00:00,生物制品II,1.23
2022-12-21 08:00:00,医疗器械II,1.23
2022-12-21 08:00:00,通用机械II,1.23
2022-12-21 08:00:00,水泥制造II,1.23
2022-12-21 08:00:00,纺织制造II,0.980
2022-12-21 08:00:00,多元金融II,0.980
2022-12-21 08:00:00,环境治理II,0.980
2022-12-21 08:00:00,互联网电商II,0.980
2022-12-21 08:00:00,炼化及贸易II,0.980
2022-12-21 08:00:00,其他建材II,0.980
2022-12-21 08:00:00,畜禽养殖II,0.980
2022-12-21 08:00:00,综合II,0.980
2022-12-21 08:00:00,IT服务II,0.980
2022-12-21 08:00:00,光学光电子II,0.980
2022-12-21 08:00:00,商用车II,0.735
2022-12-21 08:00:00,农产品加工II,0.735
2022-12-21 08:00:00,家电零部件II,0.735
2022-12-21 08:00:00,工业金属II,0.735
2022-12-21 08:00:00,渔业II,0.735
2022-12-21 08:00:00,厨卫电器II,0.735
2022-12-21 08:00:00,影视院线II,0.735
2022-12-21 08:00:00,塑料II,0.735
2022-12-21 08:00:00,教育II,0.735
2022-12-21 08:00:00,其他电子II,0.735
2022-12-21 08:00:00,包装印刷II,0.735
2022-12-21 08:00:00,医疗服务II,0.735
2022-12-21 08:00:00,电力II,0.735
2022-12-21 08:00:00,橡胶II,0.735
2022-12-21 08:00:00,专业服务II,0.490
2022-12-21 08:00:00,专业工程II,0.490
2022-12-21 08:00:00,基础建设II,0.490
2022-12-21 08:00:00,稀有金属II,0.490
2022-12-21 08:00:00,房地产服务II,0.490
2022-12-21 08:00:00,化学纤维II,0.490
2022-12-21 08:00:00,工程机械II,0.490
2022-12-21 08:00:00,饰品II,0.490
2022-12-21 08:00:00,调味发酵品II,0.490
2022-12-21 08:00:00,计算机设备II,0.490
2022-12-21 08:00:00,小家电II,0.490
2022-12-21 08:00:00,燃气II,0.245
2022-12-21 08:00:00,金属非金属新材料II,0.245
2022-12-21 08:00:00,医药商业II,0.245
2022-12-21 08:00:00,冶钢原料II,0.245
2022-12-21 08:00:00,旅游零售II,0.245
2022-12-21 08:00:00,自动化设备II,0.245
2022-12-21 08:00:00,运输设备II,0.245
2022-12-21 08:00:00,工程咨询服务II,0.245
2022-12-21 08:00:00,玻璃制造II,0.245
2022-12-21 08:00:00,广告营销II,0.245
2022-12-21 08:00:00,医疗美容II,0.245
2022-12-21 08:00:00,白色家电II,0.245
2022-12-21 08:00:00,股份制银行II,0.245
2022-12-21 08:00:00,电视广播II,0.245
2022-12-21 08:00:00,电机II,0.245
2022-12-21 08:00:00,风电设备II,0.245
2022-12-21 08:00:00,普钢II,0.245
2022-12-21 08:00:00,文娱用品II,0.245
2022-12-21 08:00:00,装修装饰II,0.245
2022-12-21 08:00:00,环保设备II,0.245
2022-12-21 08:00:00,保险II,0.245
2022-12-21 08:00:00,种植业II,0.245
2022-12-21 08:00:00,光伏设备II,0.245
2022-12-21 08:00:00,汽车服务II,0.245
2022-12-21 08:00:00,出版II,0.245
2022-12-21 08:00:00,城商行II,0.245
2022-12-21 08:00:00,通信运营II,0.245
2022-12-20 08:00:00,化学制药II,5.61
2022-12-20 08:00:00,服装家纺II,3.57
2022-12-20 08:00:00,汽车零部件II,3.32
2022-12-20 08:00:00,通用机械II,3.06
2022-12-20 08:00:00,一般零售II,2.81
2022-12-20 08:00:00,房地产开发II,2.81
2022-12-20 08:00:00,专用设备II,2.81
2022-12-20 08:00:00,旅游及景区II,2.55
2022-12-20 08:00:00,化学制品II,2.55
2022-12-20 08:00:00,物流II,2.30
2022-12-20 08:00:00,饮料乳品II,2.30
2022-12-20 08:00:00,航空机场II,2.30
2022-12-20 08:00:00,家用轻工II,2.30
2022-12-20 08:00:00,白酒II,2.30
2022-12-20 08:00:00,个护用品II,2.04
2022-12-20 08:00:00,造纸II,2.04
2022-12-20 08:00:00,电子制造II,1.79
2022-12-20 08:00:00,环境治理II,1.79
2022-12-20 08:00:00,铁路公路II,1.79
2022-12-20 08:00:00,电池II,1.79
2022-12-20 08:00:00,化学原料II,1.79
2022-12-20 08:00:00,中药II,1.53
2022-12-20 08:00:00,酒店餐饮II,1.53
2022-12-20 08:00:00,休闲食品II,1.53
2022-12-20 08:00:00,互联网电商II,1.28
2022-12-20 08:00:00,农产品加工II,1.28
2022-12-20 08:00:00,元件II,1.28
2022-12-20 08:00:00,专业服务II,1.28
2022-12-20 08:00:00,综合II,1.28
2022-12-20 08:00:00,半导体II,1.28
2022-12-20 08:00:00,食品加工II,1.28
2022-12-20 08:00:00,医疗器械II,1.28
2022-12-20 08:00:00,其他电子II,1.28
2022-12-20 08:00:00,水泥制造II,1.28
2022-12-20 08:00:00,纺织制造II,1.02
2022-12-20 08:00:00,非白酒II,1.02
2022-12-20 08:00:00,多元金融II,1.02
2022-12-20 08:00:00,电力II,1.02
2022-12-20 08:00:00,炼化及贸易II,1.02
2022-12-20 08:00:00,光学光电子II,1.02
2022-12-20 08:00:00,塑料II,0.765
2022-12-20 08:00:00,家电零部件II,0.765
2022-12-20 08:00:00,工业金属II,0.765
2022-12-20 08:00:00,软件开发II,0.765
2022-12-20 08:00:00,畜禽养殖II,0.765
2022-12-20 08:00:00,生物制品II,0.765
2022-12-20 08:00:00,橡胶II,0.765
2022-12-20 08:00:00,教育II,0.765
2022-12-20 08:00:00,IT服务II,0.765
2022-12-20 08:00:00,商用车II,0.510
2022-12-20 08:00:00,数字媒体II,0.510
2022-12-20 08:00:00,金属非金属新材料II,0.510
2022-12-20 08:00:00,基础建设II,0.510
2022-12-20 08:00:00,文娱用品II,0.510
2022-12-20 08:00:00,计算机设备II,0.510
2022-12-20 08:00:00,其他建材II,0.510
2022-12-20 08:00:00,医疗服务II,0.510
2022-12-20 08:00:00,包装印刷II,0.510
2022-12-20 08:00:00,厨卫电器II,0.510
2022-12-20 08:00:00,医疗美容II,0.510
2022-12-20 08:00:00,自动化设备II,0.510
2022-12-20 08:00:00,电机II,0.510
2022-12-20 08:00:00,农化制品II,0.510
2022-12-20 08:00:00,稀有金属II,0.510
2022-12-20 08:00:00,广告营销II,0.510
2022-12-20 08:00:00,小家电II,0.510
2022-12-20 08:00:00,饰品II,0.510
2022-12-20 08:00:00,房地产服务II,0.510
2022-12-20 08:00:00,装修装饰II,0.510
2022-12-20 08:00:00,出版II,0.255
2022-12-20 08:00:00,燃气II,0.255
2022-12-20 08:00:00,冶钢原料II,0.255
2022-12-20 08:00:00,调味发酵品II,0.255
2022-12-20 08:00:00,工程咨询服务II,0.255
2022-12-20 08:00:00,航空装备II,0.255
2022-12-20 08:00:00,旅游零售II,0.255
2022-12-20 08:00:00,玻璃制造II,0.255
2022-12-20 08:00:00,电视广播II,0.255
2022-12-20 08:00:00,运输设备II,0.255
2022-12-20 08:00:00,医药商业II,0.255
2022-12-20 08:00:00,影视院线II,0.255
2022-12-20 08:00:00,普钢II,0.255
2022-12-20 08:00:00,专业工程II,0.255
2022-12-20 08:00:00,白色家电II,0.255
2022-12-20 08:00:00,汽车服务II,0.255
2022-12-20 08:00:00,渔业II,0.255
2022-12-20 08:00:00,化学纤维II,0.255
2022-12-20 08:00:00,航运港口II,0.255
2022-12-20 08:00:00,环保设备II,0.255
2022-12-20 08:00:00,电网设备II,0.255
2022-12-20 08:00:00,工程机械II,0.255
2022-12-20 08:00:00,种植业II,0.255
2022-12-19 08:00:00,一般零售II,7.60
2022-12-19 08:00:00,房地产开发II,4.72
2022-12-19 08:00:00,化学制药II,3.90
2022-12-19 08:00:00,白酒II,3.49
2022-12-19 08:00:00,旅游及景区II,3.29
2022-12-19 08:00:00,饮料乳品II,2.87
2022-12-19 08:00:00,食品加工II,2.87
2022-12-19 08:00:00,服装家纺II,2.67
2022-12-19 08:00:00,休闲食品II,2.26
2022-12-19 08:00:00,家用轻工II,2.26
2022-12-19 08:00:00,非白酒II,2.05
2022-12-19 08:00:00,物流II,2.05
2022-12-19 08:00:00,航空机场II,2.05
2022-12-19 08:00:00,汽车零部件II,1.85
2022-12-19 08:00:00,铁路公路II,1.85
2022-12-19 08:00:00,酒店餐饮II,1.64
2022-12-19 08:00:00,软件开发II,1.64
2022-12-19 08:00:00,电池II,1.64
2022-12-19 08:00:00,教育II,1.64
2022-12-19 08:00:00,元件II,1.44
2022-12-19 08:00:00,专用设备II,1.44
2022-12-19 08:00:00,造纸II,1.44
2022-12-19 08:00:00,个护用品II,1.23
2022-12-19 08:00:00,包装印刷II,1.23
2022-12-19 08:00:00,半导体II,1.23
2022-12-19 08:00:00,通用机械II,1.23
2022-12-19 08:00:00,纺织制造II,1.03
2022-12-19 08:00:00,中药II,1.03
2022-12-19 08:00:00,计算机设备II,1.03
2022-12-19 08:00:00,化学制品II,1.03
2022-12-19 08:00:00,互联网电商II,1.03
2022-12-19 08:00:00,农产品加工II,1.03
2022-12-19 08:00:00,化学原料II,1.03
2022-12-19 08:00:00,水泥制造II,1.03
2022-12-19 08:00:00,光学光电子II,1.03
2022-12-19 08:00:00,环境治理II,0.821
2022-12-19 08:00:00,数字媒体II,0.821
2022-12-19 08:00:00,商用车II,0.821
2022-12-19 08:00:00,电子制造II,0.821
2022-12-19 08:00:00,专业服务II,0.821
2022-12-19 08:00:00,综合II,0.821
2022-12-19 08:00:00,畜禽养殖II,0.821
2022-12-19 08:00:00,饰品II,0.821
2022-12-19 08:00:00,调味发酵品II,0.821
2022-12-19 08:00:00,农化制品II,0.821
2022-12-19 08:00:00,医疗器械II,0.821
2022-12-19 08:00:00,多元金融II,0.616
2022-12-19 08:00:00,IT服务II,0.616
2022-12-19 08:00:00,其他电子II,0.616
2022-12-19 08:00:00,其他建材II,0.616
2022-12-19 08:00:00,房地产服务II,0.616
2022-12-19 08:00:00,种植业II,0.616
2022-12-19 08:00:00,影视院线II,0.616
2022-12-19 08:00:00,自动化设备II,0.616
2022-12-19 08:00:00,医疗服务II,0.616
2022-12-19 08:00:00,医疗美容II,0.616
2022-12-19 08:00:00,生物制品II,0.616
2022-12-19 08:00:00,橡胶II,0.616
2022-12-19 08:00:00,炼化及贸易II,0.616
2022-12-19 08:00:00,塑料II,0.616
2022-12-19 08:00:00,电力II,0.616
2022-12-19 08:00:00,渔业II,0.616
2022-12-19 08:00:00,出版II,0.411
2022-12-19 08:00:00,家电零部件II,0.411
2022-12-19 08:00:00,金属非金属新材料II,0.411
2022-12-19 08:00:00,专业零售II,0.411
2022-12-19 08:00:00,医药商业II,0.411
2022-12-19 08:00:00,照明设备II,0.411
2022-12-19 08:00:00,工业金属II,0.411
2022-12-19 08:00:00,厨卫电器II,0.411
2022-12-19 08:00:00,装修装饰II,0.411
2022-12-19 08:00:00,股份制银行II,0.411
2022-12-19 08:00:00,广告营销II,0.411
2022-12-19 08:00:00,化妆品II,0.411
2022-12-19 08:00:00,小家电II,0.411
2022-12-19 08:00:00,工程咨询服务II,0.205
2022-12-19 08:00:00,燃气II,0.205
2022-12-19 08:00:00,动物保健II,0.205
2022-12-19 08:00:00,冶钢原料II,0.205
2022-12-19 08:00:00,电视广播II,0.205
2022-12-19 08:00:00,玻璃制造II,0.205
2022-12-19 08:00:00,旅游零售II,0.205
2022-12-19 08:00:00,基础建设II,0.205
2022-12-19 08:00:00,白色家电II,0.205
2022-12-19 08:00:00,化学纤维II,0.205
2022-12-19 08:00:00,专业工程II,0.205
2022-12-19 08:00:00,普钢II,0.205
2022-12-19 08:00:00,稀有金属II,0.205
2022-12-19 08:00:00,运输设备II,0.205
2022-12-19 08:00:00,国有大型银行II,0.205
2022-12-19 08:00:00,电网设备II,0.205
2022-12-19 08:00:00,航运港口II,0.205
2022-12-19 08:00:00,通信设备II,0.205
2022-12-19 08:00:00,电机II,0.205
2022-12-19 08:00:00,游戏II,0.205
2022-12-19 08:00:00,其他家电II,0.205
2022-12-19 08:00:00,工程机械II,0.205
2022-12-19 08:00:00,环保设备II,0.205
2022-12-19 08:00:00,文娱用品II,0.205
2022-12-16 08:00:00,一般零售II,5.99
2022-12-16 08:00:00,房地产开发II,4.57
2022-12-16 08:00:00,化学制药II,3.94
2022-12-16 08:00:00,物流II,3.47
2022-12-16 08:00:00,服装家纺II,3.15
2022-12-16 08:00:00,白酒II,2.84
2022-12-16 08:00:00,饮料乳品II,2.68
2022-12-16 08:00:00,旅游及景区II,2.37
2022-12-16 08:00:00,家用轻工II,2.37
2022-12-16 08:00:00,休闲食品II,2.21
2022-12-16 08:00:00,中药II,2.05
2022-12-16 08:00:00,铁路公路II,2.05
2022-12-16 08:00:00,纺织制造II,1.74
2022-12-16 08:00:00,非白酒II,1.74
2022-12-16 08:00:00,航空机场II,1.74
2022-12-16 08:00:00,汽车零部件II,1.58
2022-12-16 08:00:00,化学制品II,1.42
2022-12-16 08:00:00,种植业II,1.42
2022-12-16 08:00:00,食品加工II,1.42
2022-12-16 08:00:00,化学原料II,1.42
2022-12-16 08:00:00,环境治理II,1.26
2022-12-16 08:00:00,酒店餐饮II,1.26
2022-12-16 08:00:00,电池II,1.26
2022-12-16 08:00:00,专用设备II,1.26
2022-12-16 08:00:00,半导体II,1.26
2022-12-16 08:00:00,软件开发II,1.10
2022-12-16 08:00:00,医疗器械II,1.10
2022-12-16 08:00:00,农产品加工II,1.10
2022-12-16 08:00:00,多元金融II,1.10
2022-12-16 08:00:00,造纸II,1.10
2022-12-16 08:00:00,光学光电子II,1.10
2022-12-16 08:00:00,个护用品II,0.946
2022-12-16 08:00:00,IT服务II,0.946
2022-12-16 08:00:00,基础建设II,0.946
2022-12-16 08:00:00,工业金属II,0.946
2022-12-16 08:00:00,水泥制造II,0.946
2022-12-16 08:00:00,农化制品II,0.946
2022-12-16 08:00:00,影视院线II,0.946
2022-12-16 08:00:00,股份制银行II,0.946
2022-12-16 08:00:00,通用机械II,0.946
2022-12-16 08:00:00,其他建材II,0.789
2022-12-16 08:00:00,电子制造II,0.789
2022-12-16 08:00:00,包装印刷II,0.789
2022-12-16 08:00:00,专业服务II,0.789
2022-12-16 08:00:00,专业工程II,0.789
2022-12-16 08:00:00,元件II,0.789
2022-12-16 08:00:00,调味发酵品II,0.789
2022-12-16 08:00:00,保险II,0.789
2022-12-16 08:00:00,金属非金属新材料II,0.631
2022-12-16 08:00:00,医药商业II,0.631
2022-12-16 08:00:00,塑料II,0.631
2022-12-16 08:00:00,普钢II,0.631
2022-12-16 08:00:00,房地产服务II,0.631
2022-12-16 08:00:00,厨卫电器II,0.631
2022-12-16 08:00:00,饰品II,0.631
2022-12-16 08:00:00,综合II,0.631
2022-12-16 08:00:00,炼化及贸易II,0.631
2022-12-16 08:00:00,商用车II,0.631
2022-12-16 08:00:00,教育II,0.631
2022-12-16 08:00:00,城商行II,0.631
2022-12-16 08:00:00,出版II,0.473
2022-12-16 08:00:00,数字媒体II,0.473
2022-12-16 08:00:00,计算机设备II,0.473
2022-12-16 08:00:00,小家电II,0.473
2022-12-16 08:00:00,互联网电商II,0.473
2022-12-16 08:00:00,生物制品II,0.473
2022-12-16 08:00:00,畜禽养殖II,0.473
2022-12-16 08:00:00,广告营销II,0.473
2022-12-16 08:00:00,装修装饰II,0.473
2022-12-16 08:00:00,电网设备II,0.473
2022-12-16 08:00:00,工程机械II,0.473
2022-12-16 08:00:00,电力II,0.473
2022-12-16 08:00:00,专业零售II,0.316
2022-12-16 08:00:00,工程咨询服务II,0.316
2022-12-16 08:00:00,照明设备II,0.316
2022-12-16 08:00:00,其他电子II,0.316
2022-12-16 08:00:00,燃气II,0.316
2022-12-16 08:00:00,自动化设备II,0.316
2022-12-16 08:00:00,玻璃制造II,0.316
2022-12-16 08:00:00,贸易II,0.316
2022-12-16 08:00:00,稀有金属II,0.316
2022-12-16 08:00:00,文娱用品II,0.316
2022-12-16 08:00:00,航空装备II,0.316
2022-12-16 08:00:00,医疗美容II,0.316
2022-12-16 08:00:00,白色家电II,0.316
2022-12-16 08:00:00,化妆品II,0.316
2022-12-16 08:00:00,证券II,0.316
2022-12-16 08:00:00,电机II,0.316
2022-12-16 08:00:00,航运港口II,0.316
2022-12-16 08:00:00,橡胶II,0.316
2022-12-16 08:00:00,煤炭开采II,0.316
2022-12-16 08:00:00,动物保健II,0.158
2022-12-16 08:00:00,家电零部件II,0.158
2022-12-16 08:00:00,通信运营II,0.158
2022-12-16 08:00:00,冶钢原料II,0.158
2022-12-16 08:00:00,医疗服务II,0.158
2022-12-16 08:00:00,旅游零售II,0.158
2022-12-16 08:00:00,化学纤维II,0.158
2022-12-16 08:00:00,通信设备II,0.158
2022-12-16 08:00:00,电视广播II,0.158
2022-12-16 08:00:00,游戏II,0.158
2022-12-16 08:00:00,视听器材II,0.158
2022-12-16 08:00:00,国有大型银行II,0.158
2022-12-16 08:00:00,饲料II,0.158
2022-12-16 08:00:00,房屋建设II,0.158
2022-12-16 08:00:00,地面兵装II,0.158
2022-12-16 08:00:00,汽车服务II,0.158
2022-12-16 08:00:00,环保设备II,0.158
2022-12-16 08:00:00,运输设备II,0.158
2022-12-15 08:00:00,一般零售II,5.34
2022-12-15 08:00:00,化学制药II,4.05
2022-12-15 08:00:00,服装家纺II,3.24
2022-12-15 08:00:00,物流II,3.07
2022-12-15 08:00:00,饮料乳品II,2.75
2022-12-15 08:00:00,白酒II,2.75
2022-12-15 08:00:00,家用轻工II,2.43
2022-12-15 08:00:00,化学制品II,2.43
2022-12-15 08:00:00,医疗器械II,2.27
2022-12-15 08:00:00,旅游及景区II,2.10
2022-12-15 08:00:00,中药II,1.94
2022-12-15 08:00:00,休闲食品II,1.94
2022-12-15 08:00:00,电池II,1.94
2022-12-15 08:00:00,汽车零部件II,1.94
2022-12-15 08:00:00,非白酒II,1.78
2022-12-15 08:00:00,光学光电子II,1.78
2022-12-15 08:00:00,航空机场II,1.78
2022-12-15 08:00:00,房地产开发II,1.62
2022-12-15 08:00:00,铁路公路II,1.62
2022-12-15 08:00:00,软件开发II,1.62
2022-12-15 08:00:00,食品加工II,1.62
2022-12-15 08:00:00,通用机械II,1.62
2022-12-15 08:00:00,环境治理II,1.46
2022-12-15 08:00:00,IT服务II,1.46
2022-12-15 08:00:00,专用设备II,1.46
2022-12-15 08:00:00,专业工程II,1.46
2022-12-15 08:00:00,纺织制造II,1.29
2022-12-15 08:00:00,基础建设II,1.29
2022-12-15 08:00:00,半导体II,1.29
2022-12-15 08:00:00,酒店餐饮II,1.29
2022-12-15 08:00:00,影视院线II,1.29
2022-12-15 08:00:00,综合II,1.29
2022-12-15 08:00:00,个护用品II,1.13
2022-12-15 08:00:00,塑料II,1.13
2022-12-15 08:00:00,多元金融II,1.13
2022-12-15 08:00:00,化学原料II,1.13
2022-12-15 08:00:00,造纸II,1.13
2022-12-15 08:00:00,包装印刷II,0.971
2022-12-15 08:00:00,其他建材II,0.971
2022-12-15 08:00:00,自动化设备II,0.971
2022-12-15 08:00:00,工业金属II,0.971
2022-12-15 08:00:00,种植业II,0.971
2022-12-15 08:00:00,专业服务II,0.971
2022-12-15 08:00:00,电网设备II,0.971
2022-12-15 08:00:00,计算机设备II,0.809
2022-12-15 08:00:00,电子制造II,0.809
2022-12-15 08:00:00,炼化及贸易II,0.809
2022-12-15 08:00:00,生物制品II,0.809
2022-12-15 08:00:00,股份制银行II,0.809
2022-12-15 08:00:00,其他电子II,0.647
2022-12-15 08:00:00,农产品加工II,0.647
2022-12-15 08:00:00,元件II,0.647
2022-12-15 08:00:00,医药商业II,0.647
2022-12-15 08:00:00,农化制品II,0.647
2022-12-15 08:00:00,玻璃制造II,0.647
2022-12-15 08:00:00,饰品II,0.647
2022-12-15 08:00:00,调味发酵品II,0.647
2022-12-15 08:00:00,家电零部件II,0.485
2022-12-15 08:00:00,金属非金属新材料II,0.485
2022-12-15 08:00:00,文娱用品II,0.485
2022-12-15 08:00:00,教育II,0.485
2022-12-15 08:00:00,专业零售II,0.485
2022-12-15 08:00:00,稀有金属II,0.485
2022-12-15 08:00:00,互联网电商II,0.485
2022-12-15 08:00:00,医疗美容II,0.485
2022-12-15 08:00:00,数字媒体II,0.324
2022-12-15 08:00:00,小家电II,0.324
2022-12-15 08:00:00,化妆品II,0.324
2022-12-15 08:00:00,医疗服务II,0.324
2022-12-15 08:00:00,广告营销II,0.324
2022-12-15 08:00:00,厨卫电器II,0.324
2022-12-15 08:00:00,电机II,0.324
2022-12-15 08:00:00,商用车II,0.324
2022-12-15 08:00:00,装修装饰II,0.324
2022-12-15 08:00:00,照明设备II,0.324
2022-12-15 08:00:00,白色家电II,0.324
2022-12-15 08:00:00,通信设备II,0.324
2022-12-15 08:00:00,畜禽养殖II,0.324
2022-12-15 08:00:00,保险II,0.324
2022-12-15 08:00:00,游戏II,0.324
2022-12-15 08:00:00,动物保健II,0.162
2022-12-15 08:00:00,通信运营II,0.162
2022-12-15 08:00:00,燃气II,0.162
2022-12-15 08:00:00,冶钢原料II,0.162
2022-12-15 08:00:00,工程咨询服务II,0.162
2022-12-15 08:00:00,房地产服务II,0.162
2022-12-15 08:00:00,贸易II,0.162
2022-12-15 08:00:00,水泥制造II,0.162
2022-12-15 08:00:00,旅游零售II,0.162
2022-12-15 08:00:00,视听器材II,0.162
2022-12-15 08:00:00,航空装备II,0.162
2022-12-15 08:00:00,饲料II,0.162
2022-12-15 08:00:00,普钢II,0.162
2022-12-15 08:00:00,其他交运设备II,0.162
2022-12-15 08:00:00,化学纤维II,0.162
2022-12-15 08:00:00,油服工程II,0.162
2022-12-15 08:00:00,出版II,0.162
2022-12-15 08:00:00,军工电子II,0.162
2022-12-15 08:00:00,电力II,0.162
2022-12-15 08:00:00,电子化学品II,0.162
2022-12-15 08:00:00,电源设备II,0.162
2022-12-15 08:00:00,地面兵装II,0.162
2022-12-15 08:00:00,航运港口II,0.162
2022-12-15 08:00:00,运输设备II,0.162
2022-12-15 08:00:00,橡胶II,0.162
2022-12-15 08:00:00,环保设备II,0.162
2022-12-15 08:00:00,电视广播II,0.162
2022-12-14 08:00:00,一般零售II,6.11
2022-12-14 08:00:00,化学制药II,4.23
2022-12-14 08:00:00,服装家纺II,3.92
2022-12-14 08:00:00,饮料乳品II,3.13
2022-12-14 08:00:00,白酒II,2.82
2022-12-14 08:00:00,旅游及景区II,2.66
2022-12-14 08:00:00,休闲食品II,2.51
2022-12-14 08:00:00,中药II,2.35
2022-12-14 08:00:00,房地产开发II,2.35
2022-12-14 08:00:00,影视院线II,2.35
2022-12-14 08:00:00,家用轻工II,2.19
2022-12-14 08:00:00,食品加工II,2.04
2022-12-14 08:00:00,物流II,2.04
2022-12-14 08:00:00,铁路公路II,1.88
2022-12-14 08:00:00,化学制品II,1.88
2022-12-14 08:00:00,航空机场II,1.72
2022-12-14 08:00:00,非白酒II,1.57
2022-12-14 08:00:00,软件开发II,1.57
2022-12-14 08:00:00,纺织制造II,1.41
2022-12-14 08:00:00,半导体II,1.41
2022-12-14 08:00:00,调味发酵品II,1.41
2022-12-14 08:00:00,通用机械II,1.25
2022-12-14 08:00:00,酒店餐饮II,1.25
2022-12-14 08:00:00,专用设备II,1.25
2022-12-14 08:00:00,自动化设备II,1.25
2022-12-14 08:00:00,专业工程II,1.25
2022-12-14 08:00:00,基础建设II,1.10
2022-12-14 08:00:00,IT服务II,1.10
2022-12-14 08:00:00,塑料II,1.10
2022-12-14 08:00:00,多元金融II,1.10
2022-12-14 08:00:00,医疗器械II,1.10
2022-12-14 08:00:00,个护用品II,1.10
2022-12-14 08:00:00,造纸II,1.10
2022-12-14 08:00:00,光学光电子II,1.10
2022-12-14 08:00:00,工业金属II,1.10
2022-12-14 08:00:00,环境治理II,0.940
2022-12-14 08:00:00,汽车零部件II,0.940
2022-12-14 08:00:00,专业服务II,0.940
2022-12-14 08:00:00,计算机设备II,0.784
2022-12-14 08:00:00,农产品加工II,0.784
2022-12-14 08:00:00,电池II,0.784
2022-12-14 08:00:00,电网设备II,0.784
2022-12-14 08:00:00,化学原料II,0.784
2022-12-14 08:00:00,综合II,0.784
2022-12-14 08:00:00,医药商业II,0.784
2022-12-14 08:00:00,饰品II,0.784
2022-12-14 08:00:00,炼化及贸易II,0.784
2022-12-14 08:00:00,生物制品II,0.784
2022-12-14 08:00:00,股份制银行II,0.784
2022-12-14 08:00:00,文娱用品II,0.627
2022-12-14 08:00:00,家电零部件II,0.627
2022-12-14 08:00:00,其他建材II,0.627
2022-12-14 08:00:00,包装印刷II,0.627
2022-12-14 08:00:00,金属非金属新材料II,0.627
2022-12-14 08:00:00,厨卫电器II,0.627
2022-12-14 08:00:00,互联网电商II,0.627
2022-12-14 08:00:00,农化制品II,0.627
2022-12-14 08:00:00,工程咨询服务II,0.627
2022-12-14 08:00:00,通信设备II,0.627
2022-12-14 08:00:00,其他电子II,0.470
2022-12-14 08:00:00,专业零售II,0.470
2022-12-14 08:00:00,教育II,0.470
2022-12-14 08:00:00,小家电II,0.470
2022-12-14 08:00:00,玻璃制造II,0.470
2022-12-14 08:00:00,游戏II,0.470
2022-12-14 08:00:00,医疗美容II,0.470
2022-12-14 08:00:00,化妆品II,0.470
2022-12-14 08:00:00,保险II,0.470
2022-12-14 08:00:00,军工电子II,0.470
2022-12-14 08:00:00,出版II,0.470
2022-12-14 08:00:00,通信运营II,0.314
2022-12-14 08:00:00,稀有金属II,0.314
2022-12-14 08:00:00,电子制造II,0.314
2022-12-14 08:00:00,燃气II,0.314
